row_type,relative_path,size_bytes,size_human,file_count,latest_modified,has_checkpoint,has_eval_json,has_figure,has_log,has_queue_state,rank,reference_pattern,reference_file,reference_line,reference_text
reference_hit,,,,,,,,,,,,outputs/training,docs/MINIVAL_PROTOCOL_V2_3.md,66,  - `outputs/training/week2_minival_v2_3`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_FULL_ONLY_PROVISIONAL_SUMMARY.md,35,- `outputs/training/stwm_v4_2_real_220m/seed_42/full_v4_2/mini_val_summary.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_FULL_ONLY_PROVISIONAL_SUMMARY.md,36,- `outputs/training/stwm_v4_2_real_220m/seed_42/full_v4_2/train_log.jsonl`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_FULL_ONLY_PROVISIONAL_SUMMARY.md,37,"- `outputs/training/stwm_v4_2_real_220m/seed_42/full_v4_2/checkpoints/{best,latest}.pt`"
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_FULL_ONLY_PROVISIONAL_SUMMARY.md,38,- `outputs/training/stwm_v4_2_real_1b/seed_123/full_v4_2_1b/mini_val_summary.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_FULL_ONLY_PROVISIONAL_SUMMARY.md,39,- `outputs/training/stwm_v4_2_real_1b/seed_123/full_v4_2_1b/train_log.jsonl`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_FULL_ONLY_PROVISIONAL_SUMMARY.md,40,"- `outputs/training/stwm_v4_2_real_1b/seed_123/full_v4_2_1b/checkpoints/{best,latest}.pt`"
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_FINAL_PAPER_TABLES.md,17,- `outputs/training/stwm_v4_2_minival_multiseed/comparison_multiseed.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_FINAL_PAPER_TABLES.md,35,- `outputs/training/stwm_v4_2_state_identifiability/comparison_state_identifiability.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_REAL_1B_BUDGET_PLAN.md,20,  - `outputs/training/stwm_v4_2_minival_multiseed/comparison_multiseed.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_REAL_1B_BUDGET_PLAN.md,21,  - `outputs/training/stwm_v4_2_state_identifiability/comparison_state_identifiability.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_REAL_1B_BUDGET_PLAN.md,106,  --out-root outputs/training/stwm_v4_2_1b_real_confirmation
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_REAL_1B_BUDGET_PLAN.md,116,  --out-root outputs/training/stwm_v4_2_1b_real_confirmation
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_REAL_1B_BUDGET_PLAN.md,123,  outputs/training/stwm_v4_2_1b_real_confirmation
reference_hit,,,,,,,,,,,,outputs/training,docs/MINIVAL_PROTOCOL_V2_1.md,57,- Runs root: `outputs/training/week2_minival_v2_1`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_COMPLETED_RUNS_PROTOCOL_EVAL_RESULTS.md,14,- `outputs/training/stwm_v4_2_real_1b/seed_123/full_v4_2_1b/mini_val_summary.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_COMPLETED_RUNS_PROTOCOL_EVAL_RESULTS.md,15,- `outputs/training/stwm_v4_2_real_1b/seed_123/wo_semantics_v4_2_1b/mini_val_summary.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_COMPLETED_RUNS_PROTOCOL_EVAL_RESULTS.md,16,- `outputs/training/stwm_v4_2_real_220m/seed_42/full_v4_2/mini_val_summary.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_COMPLETED_RUNS_PROTOCOL_EVAL_RESULTS.md,17,- `outputs/training/stwm_v4_2_real_220m/seed_42/wo_semantics_v4_2/mini_val_summary.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/MINIVAL_PROTOCOL_V2_2.md,64,- Runs root: `outputs/training/week2_minival_v2_2`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_1B_CONFIRMATION_VISUAL_ASSET_LIST_20260401.md,14,  - base root: `outputs/training/stwm_v4_2_1b_confirmation_staged/base`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_1B_CONFIRMATION_VISUAL_ASSET_LIST_20260401.md,15,  - state root: `outputs/training/stwm_v4_2_1b_confirmation_staged/state`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_SEED123_REPLICATION_LAUNCH_V1.md,12,| full_v4_2_seed123_fixed_nowarm_lambda1_rerun_v2 | 20260404_125402_4566 | waiting_for_gpu | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/status/1775278442700_full_v4_2_seed123_fixed_nowarm_lambda1_rerun_v2.status.json | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/logs/1775278442700_full_v4_2_seed123_fixed_nowarm_lambda1_rerun_v2.log | /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_220m_protocol_fro
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_SEED123_REPLICATION_LAUNCH_V1.md,13,| full_v4_2_seed123_objbias_alpha050_replacement_v1 | 20260404_125402_2764 | waiting_for_gpu | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/status/1775278442887_full_v4_2_seed123_objbias_alpha050_replacement_v1.status.json | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/logs/1775278442887_full_v4_2_seed123_objbias_alpha050_replacement_v1.log | /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_220m_protoc
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_SEED123_REPLICATION_LAUNCH_V1.md,14,| wo_semantics_v4_2_seed123_control_v1 | 20260404_125403_6954 | queued | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/status/1775278443248_wo_semantics_v4_2_seed123_control_v1.status.json | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/logs/1775278443248_wo_semantics_v4_2_seed123_control_v1.log | /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_220m_protocol_frozen_frontend_replication_seed123_v1/seed_1
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_SEED123_REPLICATION_LAUNCH_V1.md,15,| wo_object_bias_v4_2_seed123_control_v1 | 20260404_125403_229 | queued | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/status/1775278443599_wo_object_bias_v4_2_seed123_control_v1.status.json | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/logs/1775278443599_wo_object_bias_v4_2_seed123_control_v1.log | /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_220m_protocol_frozen_frontend_replication_seed123_v1/s
reference_hit,,,,,,,,,,,,outputs/training,docs/STATUS.md,30,"- Added week-2 model preset support and completed a `prototype_220m` training smoke with `227,891,267` parameters at `outputs/training/prototype_220m_minimal_train_step.json`."
reference_hit,,,,,,,,,,,,outputs/training,docs/STATUS.md,32,"- Completed week-2 four-way minimal runs (`full`, `wo_semantics`, `wo_trajectory`, `wo_identity_memory`) and saved outputs under `outputs/training/week2_ablations/`."
reference_hit,,,,,,,,,,,,outputs/training,docs/STATUS.md,53,  - `outputs/training/stwm_v4_2_smoke/`
reference_hit,,,,,,,,,,,,outputs/training,docs/STATUS.md,59,  - `outputs/training/stwm_v4_2_minival_seed42/`
reference_hit,,,,,,,,,,,,outputs/training,docs/STATUS.md,76,  - `outputs/training/stwm_v4_2_minival_multiseed/`
reference_hit,,,,,,,,,,,,outputs/training,docs/STATUS.md,83,    - `outputs/training/stwm_v4_2_minival_multiseed/comparison_multiseed.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/STATUS.md,84,    - `outputs/training/stwm_v4_2_minival_multiseed/comparison_multiseed.md`
reference_hit,,,,,,,,,,,,outputs/training,docs/STATUS.md,110,  - completed runs under `outputs/training/stwm_v4_2_protocol_repair/`:
reference_hit,,,,,,,,,,,,outputs/training,docs/STATUS.md,114,  - `outputs/training/stwm_v4_2_protocol_repair/eventful/comparison_eventful.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/STATUS.md,115,  - `outputs/training/stwm_v4_2_protocol_repair/eventful/comparison_eventful.md`
reference_hit,,,,,,,,,,,,outputs/training,docs/STATUS.md,116,  - `outputs/training/stwm_v4_2_protocol_repair/hard_query/comparison_hard_query.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/STATUS.md,117,  - `outputs/training/stwm_v4_2_protocol_repair/hard_query/comparison_hard_query.md`
reference_hit,,,,,,,,,,,,outputs/training,docs/STATUS.md,141,  - `outputs/training/stwm_v4_2_identity_rescue_round/`
reference_hit,,,,,,,,,,,,outputs/training,docs/STATUS.md,168,  - `outputs/training/stwm_v4_2_state_identifiability/`
reference_hit,,,,,,,,,,,,outputs/training,docs/STATUS.md,173,  - `outputs/training/stwm_v4_2_state_identifiability/comparison_state_identifiability.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/STATUS.md,174,  - `outputs/training/stwm_v4_2_state_identifiability/comparison_state_identifiability.md`
reference_hit,,,,,,,,,,,,outputs/training,docs/STATUS.md,243,  - `outputs/training/stwm_v4_2_1b_minival_multiseed/`
reference_hit,,,,,,,,,,,,outputs/training,docs/STATUS.md,244,  - `outputs/training/stwm_v4_2_1b_state_identifiability/`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_1B_SMOKE_STATUS.md,40,- `outputs/training/stwm_v4_2_1b_smoke/full_v4_2/train_log.jsonl`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_1B_SMOKE_STATUS.md,41,- `outputs/training/stwm_v4_2_1b_smoke/full_v4_2/mini_val_summary.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_1B_SMOKE_STATUS.md,47,- `outputs/training/stwm_v4_2_1b_smoke/resource_probe/resource_probe_meta.txt`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_1B_SMOKE_STATUS.md,48,- `outputs/training/stwm_v4_2_1b_smoke/resource_probe/gpu_usage_trace.csv`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_1B_SMOKE_STATUS.md,49,- `outputs/training/stwm_v4_2_1b_smoke/resource_probe/full_v4_2/train_log.jsonl`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_1B_SMOKE_STATUS.md,50,- `outputs/training/stwm_v4_2_1b_smoke/resource_probe/full_v4_2/mini_val_summary.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_REPLACEMENT_CLEAN_MATRIX_SEED42_FINAL_DECISION_V1.md,14,| current full rerun baseline | full_v4_2_seed42_fixed_nowarm_lambda1_rerun_v2 | 2000 | 0.0066951184934028836 | 0.926208651399491 | 0.006538258073969955 | 0.1604957929660223 | 0.9990458015267175 | 0.0 | /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_220m_protocol_frozen_frontend_replacement_seed42_v1/seed_42/full_v4_2_seed42_fixed_nowarm_lambda1_rerun_v2/checkpoints/protocol_eval/protocol_val_main_step_002000.json | /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_220m_protocol_f
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_REPLACEMENT_CLEAN_MATRIX_SEED42_FINAL_DECISION_V1.md,15,| alpha050 replacement | full_v4_2_seed42_objbias_alpha050_replacement_v1 | 2000 | 0.005061522543278662 | 0.9567430025445293 | 0.005183082604757095 | 0.16049538122634638 | 0.9990458015267175 | 0.0 | /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_220m_protocol_frozen_frontend_replacement_seed42_v1/seed_42/full_v4_2_seed42_objbias_alpha050_replacement_v1/checkpoints/protocol_eval/protocol_val_main_step_002000.json | /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_220m_protocol_fro
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_REPLACEMENT_CLEAN_MATRIX_SEED42_FINAL_DECISION_V1.md,16,| wo_semantics control | wo_semantics_v4_2_seed42_control_v1 | 2000 | 0.008400639429043875 | 0.8956743002544529 | 0.00847303056876168 | 0.16048321318491163 | 0.9990458015267175 | 0.0 | /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_220m_protocol_frozen_frontend_replacement_seed42_v1/seed_42/wo_semantics_v4_2_seed42_control_v1/checkpoints/protocol_eval/protocol_val_main_step_002000.json | /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_220m_protocol_frozen_frontend_replacement_se
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_REPLACEMENT_CLEAN_MATRIX_SEED42_FINAL_DECISION_V1.md,17,| wo_object_bias control | wo_object_bias_v4_2_seed42_control_v1 | 2000 | 0.0022589355403837053 | 0.9796437659033079 | 0.0024298117105059952 | 0.16049471405638766 | 0.9990458015267175 | 0.0 | /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_220m_protocol_frozen_frontend_replacement_seed42_v1/seed_42/wo_object_bias_v4_2_seed42_control_v1/checkpoints/protocol_eval/protocol_val_main_step_002000.json | /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_220m_protocol_frozen_frontend_repla
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_REPLACEMENT_CLEAN_MATRIX_SEED42_FINAL_DECISION_V1.md,56,| full_v4_2_seed123_fixed_nowarm_lambda1_rerun_v2 | 20260404_125402_4566 | waiting_for_gpu | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/status/1775278442700_full_v4_2_seed123_fixed_nowarm_lambda1_rerun_v2.status.json | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/logs/1775278442700_full_v4_2_seed123_fixed_nowarm_lambda1_rerun_v2.log | /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_220m_protocol_fro
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_REPLACEMENT_CLEAN_MATRIX_SEED42_FINAL_DECISION_V1.md,57,| full_v4_2_seed123_objbias_alpha050_replacement_v1 | 20260404_125402_2764 | waiting_for_gpu | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/status/1775278442887_full_v4_2_seed123_objbias_alpha050_replacement_v1.status.json | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/logs/1775278442887_full_v4_2_seed123_objbias_alpha050_replacement_v1.log | /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_220m_protoc
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_REPLACEMENT_CLEAN_MATRIX_SEED42_FINAL_DECISION_V1.md,58,| wo_semantics_v4_2_seed123_control_v1 | 20260404_125403_6954 | queued | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/status/1775278443248_wo_semantics_v4_2_seed123_control_v1.status.json | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/logs/1775278443248_wo_semantics_v4_2_seed123_control_v1.log | /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_220m_protocol_frozen_frontend_replication_seed123_v1/seed_1
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_REPLACEMENT_CLEAN_MATRIX_SEED42_FINAL_DECISION_V1.md,59,| wo_object_bias_v4_2_seed123_control_v1 | 20260404_125403_229 | queued | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/status/1775278443599_wo_object_bias_v4_2_seed123_control_v1.status.json | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/logs/1775278443599_wo_object_bias_v4_2_seed123_control_v1.log | /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_220m_protocol_frozen_frontend_replication_seed123_v1/s
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_RISK_ASSESSMENT.md,7,- `outputs/training/stwm_v4_2_smoke/full_v4_2/smoke_summary.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_RISK_ASSESSMENT.md,8,- `outputs/training/stwm_v4_2_smoke/wo_semantics_v4_2/smoke_summary.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_RISK_ASSESSMENT.md,9,- `outputs/training/stwm_v4_2_smoke/wo_identity_v4_2/smoke_summary.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_1B_CONFIRMATION_PAPER_BRIEF_20260401.md,9,- Replaced by real 1B flow rooted at `outputs/training/stwm_v4_2_1b_real_confirmation/`.
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_1B_CONFIRMATION_PAPER_BRIEF_20260401.md,30,- Base protocol root: `outputs/training/stwm_v4_2_1b_confirmation_staged/base`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_1B_CONFIRMATION_PAPER_BRIEF_20260401.md,31,- Harder protocol root: `outputs/training/stwm_v4_2_1b_confirmation_staged/state`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_1B_CONFIRMATION_PAPER_BRIEF_20260401.md,40,Source: `outputs/training/stwm_v4_2_1b_confirmation_staged/base/comparison_multiseed.md`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_1B_CONFIRMATION_PAPER_BRIEF_20260401.md,50,Source: `outputs/training/stwm_v4_2_1b_confirmation_staged/state/comparison_state_identifiability.md`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_1B_CONFIRMATION_PAPER_BRIEF_20260401.md,60,- Base full-better counts across seeds (`outputs/training/stwm_v4_2_1b_confirmation_staged/base/comparison_multiseed.md`):
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_1B_CONFIRMATION_PAPER_BRIEF_20260401.md,63,- Harder protocol sign consistency (`outputs/training/stwm_v4_2_1b_confirmation_staged/state/comparison_state_identifiability.json`):
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_PROTOCOL_BEST_DRYRUN.md,8,- checkpoint_dir: /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_real_220m/seed_42/full_v4_2/checkpoints
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_PROTOCOL_BEST_DRYRUN.md,9,- dryrun_dir: /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_real_220m/seed_42/full_v4_2/checkpoints/protocol_eval_dryrun_20260403_142929
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_PROTOCOL_BEST_DRYRUN.md,30,- selected_candidate_checkpoint: /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_real_220m/seed_42/full_v4_2/checkpoints/latest.pt
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_PROTOCOL_BEST_DRYRUN.md,50,- dryrun_report_json: /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_real_220m/seed_42/full_v4_2/checkpoints/protocol_eval_dryrun_20260403_142929/d0_protocol_best_dryrun_report.json
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_PROTOCOL_BEST_DRYRUN.md,51,- official_best_checkpoint: /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_real_220m/seed_42/full_v4_2/checkpoints/best_protocol_main.pt
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_PROTOCOL_BEST_DRYRUN.md,52,- official_best_sidecar: /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_real_220m/seed_42/full_v4_2/checkpoints/best_protocol_main_selection.json
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_EVENTFUL_RESULTS.md,20,- `outputs/training/stwm_v4_2_protocol_repair/`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_EVENTFUL_RESULTS.md,26,- `outputs/training/stwm_v4_2_protocol_repair/eventful/comparison_eventful.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_EVENTFUL_RESULTS.md,78,- `outputs/training/stwm_v4_2_protocol_repair/hard_query/comparison_hard_query.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_REPLACEMENT_CLEAN_MATRIX_SEED42_REPORT_V1.md,5,Run root: /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_220m_protocol_frozen_frontend_replacement_seed42_v1/seed_42
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_STATE_IDENTIFIABILITY_RESULTS.md,9,- `outputs/training/stwm_v4_2_state_identifiability/comparison_state_identifiability.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_STATE_IDENTIFIABILITY_RESULTS.md,10,- `outputs/training/stwm_v4_2_state_identifiability/comparison_state_identifiability.md`
reference_hit,,,,,,,,,,,,outputs/training,docs/WEEK2_RUNS_SUMMARY.md,13,- `outputs/training/week2_ablations/full.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/WEEK2_RUNS_SUMMARY.md,14,- `outputs/training/week2_ablations/wo_semantics.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/WEEK2_RUNS_SUMMARY.md,15,- `outputs/training/week2_ablations/wo_trajectory.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/WEEK2_RUNS_SUMMARY.md,16,- `outputs/training/week2_ablations/wo_identity_memory.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/MILESTONE_AUDIT_20260331.md,33,   - `outputs/training/minimal_train_step.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/MILESTONE_AUDIT_20260331.md,35,   - `outputs/training/prototype_220m_minimal_train_step.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/MILESTONE_AUDIT_20260331.md,73,- `outputs/training/minimal_train_step.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/MILESTONE_AUDIT_20260331.md,74,- `outputs/training/prototype_220m_minimal_train_step.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_MINIVAL_MULTI_SEED_SUMMARY.md,30,- `outputs/training/stwm_v4_2_minival_multiseed`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_MINIVAL_MULTI_SEED_SUMMARY.md,34,- `outputs/training/stwm_v4_2_minival_multiseed/comparison_multiseed.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_MINIVAL_MULTI_SEED_SUMMARY.md,35,- `outputs/training/stwm_v4_2_minival_multiseed/comparison_multiseed.md`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_SEMTEACHER_MAINLINE_SEED42_SUBMIT_V1.md,7,"| trace_baseline_seed42_semteacher_control_v1 | teacher-grounded semantics control; no distill, no rerank; no transition rewrite | 20260405_003501_31694 | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/status/1775320501412_trace_baseline_seed42_semteacher_control_v1.status.json | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/logs/1775320501412_trace_baseline_seed42_semteacher_control_v1.log | /home/chen034/works"
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_SEMTEACHER_MAINLINE_SEED42_SUBMIT_V1.md,8,| semteacher_distill_seed42_challenge_v1 | teacher-grounded query-readout distill only; no transition rewrite | 20260405_003501_8303 | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/status/1775320501626_semteacher_distill_seed42_challenge_v1.status.json | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/logs/1775320501626_semteacher_distill_seed42_challenge_v1.log | /home/chen034/workspace/stwm/outputs/training/stw
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_SEMTEACHER_MAINLINE_SEED42_SUBMIT_V1.md,9,| semteacher_distill_confidence_rerank_seed42_challenge_v1 | teacher-grounded distill + confidence-gated semantic-hard rerank | 20260405_003501_19384 | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/status/1775320501891_semteacher_distill_confidence_rerank_seed42_challenge_v1.status.json | /home/chen034/workspace/stwm/outputs/queue/stwm_protocol_v2_frontend_default_v1/d1_train/logs/1775320501891_semteacher_distill_confidence_rerank_seed42_challenge_v1.lo
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_MINIVAL_SEED42_SUMMARY.md,17,- `outputs/training/stwm_v4_2_minival_seed42`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_MINIVAL_SEED42_SUMMARY.md,21,- `outputs/training/stwm_v4_2_minival_seed42/comparison_seed42.json`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_MINIVAL_SEED42_SUMMARY.md,22,- `outputs/training/stwm_v4_2_minival_seed42/comparison_seed42.md`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_1B_LIGHTWEIGHT_RUN_INVALID_FOR_MAIN_CLAIM.md,7,- Lightweight run root: `outputs/training/stwm_v4_2_1b_confirmation_staged/`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_1B_LIGHTWEIGHT_RUN_INVALID_FOR_MAIN_CLAIM.md,8,- Smoke run root: `outputs/training/stwm_v4_2_1b_smoke/`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_1B_LIGHTWEIGHT_RUN_INVALID_FOR_MAIN_CLAIM.md,41,- Training root: `outputs/training/stwm_v4_2_1b_real_confirmation/`
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_EVENTFUL_PROTOCOL.md,14,"  - `outputs/training/stwm_v4_2_minival_multiseed/seed_{42,123,456}/full_v4_2/train_log.jsonl`"
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_STOP_REPORT_20260403.md,33,   - latest checkpoint: /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_real_1b/seed_456/wo_semantics_v4_2_1b/checkpoints/latest.pt
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_STOP_REPORT_20260403.md,34,   - best checkpoint: /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_real_1b/seed_456/wo_semantics_v4_2_1b/checkpoints/best.pt
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_STOP_REPORT_20260403.md,35,   - train log: /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_real_1b/seed_456/wo_semantics_v4_2_1b/train_log.jsonl
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_STOP_REPORT_20260403.md,40,   - latest checkpoint: /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_real_220m/seed_456/wo_semantics_v4_2/checkpoints/latest.pt
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_STOP_REPORT_20260403.md,41,   - best checkpoint: /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_real_220m/seed_456/wo_semantics_v4_2/checkpoints/best.pt
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_STOP_REPORT_20260403.md,42,   - train log: /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_real_220m/seed_456/wo_semantics_v4_2/train_log.jsonl
reference_hit,,,,,,,,,,,,outputs/training,docs/STWM_V4_2_STOP_REPORT_20260403.md,89,1. /home/chen034/workspace/stwm/outputs/training/stwm_v4_2_real_1b/seed_123/full_v4_2_1b
